pl_name,hostname,discoverymethod,disc_year,sy_snum,sy_pnum,sy_dist,ra,dec,pl_orbper,pl_rade,pl_bmasse,pl_eqt,st_teff,st_rad,st_mass
"Kepler-298 b","Kepler-298","Transit",2014,1,3,518.20400000,283.0398448,48.8253303,10.47546400000,1.96000000,4.50000000,540.00,4465.00,0.582000,0.660000
"KIC 8121913 b","KIC 8121913","Orbital Brightness Modulation",2021,1,1,707.30300000,298.9677981,43.9093780,3.29460100000,13.40000000,667.43965470,,5975.30,2.233000,1.456000
"HD 80869 b","HD 80869","Radial Velocity",2021,1,1,85.39510000,140.7912931,33.9048294,1752.92067000000,12.80000000,1609.80088146,203.20,5837.00,1.062000,1.060000
"Kepler-305 e","Kepler-305","Transit",2020,1,4,868.47700000,299.2242557,40.3431670,3.20538000000,1.79381530,3.87000000,1000.00,4974.00,0.827279,0.820000
"Kepler-101 b","Kepler-101","Transit",2014,1,2,927.98100000,283.2555070,48.3552474,3.48768120000,5.77000000,51.10000000,1513.00,5667.00,1.560000,1.170000
"Kepler-295 d","Kepler-295","Transit",2014,1,3,1699.19000000,285.3458383,45.3677754,33.88405400000,1.36000000,2.42000000,533.00,5603.00,0.898000,0.890000
"Kepler-1669 d","Kepler-1669","Transit",2023,1,3,543.44400000,297.4303826,39.8478795,4.72941177000,1.22000000,1.98000000,669.00,4224.00,0.603000,0.609000
"Kepler-295 c","Kepler-295","Transit",2014,1,3,1699.19000000,285.3458383,45.3677754,21.52625800000,1.17000000,1.71000000,621.00,5603.00,0.898000,0.890000
"Kepler-1889 b","Kepler-1889","Transit",2021,1,1,1395.13000000,297.1992577,41.2264404,37.30369949000,2.94360686,8.98000000,493.00,5646.00,0.817000,0.864000
"Kepler-1547 b","Kepler-1547","Transit",2016,1,1,674.69500000,283.7640396,42.2220992,0.69297967600,0.90000000,0.66600000,3186.00,6078.00,1.180000,1.120000
"Kepler-1620 b","Kepler-1620","Transit",2016,1,1,895.06900000,297.2709026,46.9284743,101.95182900000,1.61000000,3.22000000,428.00,6157.00,1.230000,1.150000
"TYC 8998-760-1 b","TYC 8998-760-1","Imaging",2020,1,2,94.61770000,201.3001096,-64.9391566,,12.30000000,4449.62000000,,4573.00,0.953811,1.000000
"CoRoT-30 b","CoRoT-30","Transit",2020,1,1,1032.23000000,277.6011767,6.8359338,9.06005000000,11.30988100,921.70700000,,5650.00,0.910000,0.980000
"CoRoT-31 b","CoRoT-31","Transit",2020,1,1,2005.76000000,94.8207350,-4.4222978,4.62941000000,16.36514000,266.97720000,,5700.00,2.150000,1.250000
"K2-350 b","K2-350","Transit",2021,1,2,489.36800000,204.0355092,-14.0092516,4.16387300000,1.54000000,2.99000000,1158.00,5789.00,1.040000,0.980000
"K2-352 b","K2-352","Transit",2021,1,3,176.05100000,140.4451478,18.4696280,3.66591200000,1.37000000,2.45000000,1160.00,5791.00,0.950000,0.980000
"Kepler-865 c","Kepler-865","Transit",2023,1,2,586.13700000,297.7242257,43.5272796,6.20920207000,0.89000000,0.64000000,914.00,5440.00,0.885000,0.782000
"Kepler-69 c","Kepler-69","Transit",2013,1,2,730.62500000,293.2609013,44.8688656,242.46130000000,1.71000000,3.57000000,299.00,5638.00,0.930000,0.810000
"Kepler-431 b","Kepler-431","Transit",2015,1,3,486.54600000,281.1123072,43.2277663,6.80300000000,0.76400000,0.37000000,1032.00,6004.00,1.092000,1.071000
"Kepler-196 d","Kepler-196","Transit",2021,1,3,451.31200000,284.9685077,42.0791214,122.08000180000,2.66065673,7.56000000,297.00,5132.00,0.770000,0.805000
"Kepler-1609 b","Kepler-1609","Transit",2016,1,1,1826.04000000,290.1465356,39.6658026,114.34219000000,2.22000000,5.56000000,429.00,6132.00,1.270000,1.180000
"Kepler-1610 c","Kepler-1610","Transit",2023,1,2,864.33100000,295.9049795,45.4054296,44.98518850000,2.09000000,5.02000000,433.00,5295.00,0.800000,0.825000
"Kepler-1968 b","Kepler-1968","Transit",2021,1,1,750.93000000,291.5080318,45.3700933,7.28109979600,1.50004034,2.86000000,744.00,5008.00,0.788000,0.844000
"Kepler-1047 c","Kepler-1047","Transit",2016,1,2,817.64700000,288.6462564,50.7889645,3.18897601000,0.99000000,0.93700000,1309.00,5754.00,1.130000,1.080000
"HD 164922 d","HD 164922","Radial Velocity",2020,1,4,22.00160000,270.6304652,26.3104077,12.45800000000,1.83000000,4.00000000,,5390.00,0.946000,0.926000
"Kepler-88 d","KOI-142","Radial Velocity",2020,1,3,376.86300000,291.1481028,40.6694130,1403.00000000000,13.10000000,965.14699656,,5466.00,0.897000,0.990000
"GJ 338 B b","GJ 338 B","Radial Velocity",2020,2,1,6.33256000,138.5916722,52.6835211,24.42200000000,3.25000000,10.60000000,391.00,4014.00,0.580000,0.640000
"EPIC 201427007 b","EPIC 201427007","Transit",2021,1,1,706.39100000,184.6021322,-0.5512886,0.72091000000,1.50000000,2.86000000,,5633.00,0.940000,0.930000
"EPIC 212624936 b","EPIC 212624936","Transit",2021,1,2,561.92900000,210.6376171,-10.0236852,0.57865700000,1.20000000,1.87000000,,5765.00,0.930000,1.000000
"K2-133 b","K2-133","Transit",2017,1,4,75.17030000,70.1493775,25.0098135,3.07133000000,1.34000000,2.36000000,,3655.00,0.455000,0.461000
"Kepler-84 f","Kepler-84","Transit",2014,1,5,1023.90000000,298.2520208,40.4960842,44.55216900000,2.20000000,5.48000000,572.00,6031.00,1.169000,1.060000
"Kepler-117 c","Kepler-117","Transit",2014,1,2,1455.57000000,288.7930651,48.0401760,50.79039100000,12.34100000,584.78000000,704.00,6150.00,1.606000,1.129000
"Kepler-1550 b","Kepler-1550","Transit",2016,1,1,1179.01000000,287.7646113,38.2947076,225.58280900000,3.02000000,9.38000000,348.00,5991.00,1.110000,1.070000
"Kepler-443 b","Kepler-443","Transit",2015,1,1,802.27100000,288.6104839,49.9685458,177.66930000000,2.33000000,6.04000000,233.00,4723.00,0.706000,0.738000
"WASP-45 b","WASP-45","Transit",2011,2,1,211.19600000,5.2377567,-35.9984650,3.12608900000,10.60371400,306.38812000,1153.00,5150.00,0.855000,0.850000
"HATS-4 b","HATS-4","Transit",2014,1,1,416.45900000,94.1120914,-22.5468824,2.51672900000,11.43300000,420.47100000,1315.00,5403.00,0.925000,1.001000
"Kepler-160 d","Kepler-160","Transit Timing Variations",2020,1,3,937.01300000,287.7735730,42.8692755,30.00000000000,,100.00000000,,5471.00,1.118000,1.003000
"HD 39194 c","HD 39194","Radial Velocity",2021,1,3,26.41310000,86.1290710,-70.1382377,14.03000000000,2.39000000,6.30000000,,5205.00,0.783742,0.670000
"Kepler-294 c","Kepler-294","Transit",2014,1,2,1357.01000000,287.3920392,46.0592578,6.62640000000,2.71000000,7.80000000,895.00,5913.00,0.976000,0.947000
"TOI-2567 b","TOI-2567","Transit",2022,1,1,504.77500000,288.4656683,66.3479375,5.98394400000,10.92875618,63.88350981,1352.00,5611.00,1.686000,1.130000
"Kepler-92 d","Kepler-92","Transit",2015,1,3,477.99200000,289.0860607,41.5630224,49.35680000000,2.06700000,11.86668060,637.00,5904.34,1.817190,1.070000
"Kepler-1429 b","Kepler-1429","Transit",2016,1,1,1214.09000000,285.3662532,49.0448172,4.48487493000,1.29000000,2.21000000,1199.00,5902.00,1.070000,1.050000
"Kepler-616 d","Kepler-616","Transit",2021,1,3,945.77500000,294.9891370,46.8383058,51.06740189000,2.65300000,7.52000000,499.00,6004.00,0.977000,1.061000
"Kepler-1705 b","Kepler-1705","Transit",2021,1,2,1633.49000000,301.5785316,44.3121639,9.03502000000,2.03000000,4.47000000,789.00,6312.00,1.259000,1.139000
"Kepler-274 c","Kepler-274","Transit",2014,1,2,1333.62000000,292.9227926,38.4772173,33.19786100000,1.84000000,4.04000000,678.00,6023.00,1.007000,0.883000
"Kepler-1488 c","Kepler-1488","Transit",2021,1,2,905.82500000,286.6464265,49.9377735,6.15826988200,1.65156749,3.37000000,1212.00,5710.00,1.524000,1.003000
"Kepler-1489 b","Kepler-1489","Transit",2016,1,2,1283.05000000,281.2957984,44.4654063,82.29475100000,1.77000000,3.78000000,400.00,5655.00,0.900000,0.930000
"TYC 8998-760-1 c","TYC 8998-760-1","Imaging",2020,1,2,94.61770000,201.3001096,-64.9391566,,12.32990000,1906.98000000,1240.00,4573.00,0.953811,1.000000
"BD-11 4672 c","BD-11 4672","Radial Velocity",2020,1,2,27.16650000,278.3688659,-11.6370481,74.20000000000,4.04000000,15.37000000,,4550.00,0.639000,0.651000
"K2-315 b","K2-315","Transit",2020,1,1,56.96860000,228.0210932,-20.1081634,3.14431890000,0.95000000,0.80900000,460.00,3300.00,0.196000,0.174000
"KELT-4 A b","KELT-4 A","Transit",2016,3,1,218.05000000,157.0626200,25.5731366,2.98959320000,19.04409100,286.68266000,1823.00,6206.00,1.603000,1.201000
"TOI-561 b","TOI-561","Transit",2020,1,4,85.79900000,148.1851516,6.2161030,0.44656970000,1.39700000,2.02000000,2319.00,5342.00,0.843000,0.806000
"Kepler-1492 b","Kepler-1492","Transit",2016,1,1,331.55300000,288.5970695,41.0363254,16.75255007000,1.49000000,2.83000000,801.00,4712.00,0.720000,0.770000
"Kepler-352 d","Kepler-352","Transit",2021,1,3,252.73300000,299.8966237,46.0519022,6.88727998700,0.80628032,0.44900000,788.00,5208.00,0.772000,0.796000
"HIP 4845 b","HIP 4845","Radial Velocity",2020,1,1,21.09740000,15.5881733,-10.4246208,34.15000000000,3.89000000,14.40000000,,4010.00,0.603999,0.620000
"K2-316 b","K2-316","Transit",2020,1,2,112.48600000,233.6247336,-23.2594663,1.13300000000,1.33000000,2.33000000,841.00,3436.00,0.379000,0.408000
"Kepler-292 f","Kepler-292","Transit",2014,1,5,1056.48000000,295.7661979,42.4242822,20.83423700000,2.35000000,6.12000000,563.00,5299.00,0.826000,0.865000
"Kepler-1410 b","Kepler-1410","Transit",2016,1,1,367.00000000,290.5102933,38.7435010,60.86616800000,1.78000000,3.82000000,290.00,4092.00,0.600000,0.630000
"Kepler-575 b","Kepler-575","Transit",2016,1,1,853.97700000,286.9638856,37.8296147,9.37891944000,2.39000000,6.30000000,803.00,5710.00,0.950000,0.970000
"Kepler-1434 b","Kepler-1434","Transit",2016,1,1,775.52900000,295.5384415,51.2030002,8.05333618000,1.11000000,1.41000000,1320.00,6291.00,2.040000,1.470000
"Kepler-1653 b","Kepler-1653","Transit",2017,1,1,755.00000000,296.4577020,41.2660210,140.25240000000,2.17000000,5.35000000,284.00,4807.00,0.693000,0.719000
"Kepler-627 b","Kepler-627","Transit",2016,1,1,984.30700000,292.1042198,39.7678585,40.69944430000,3.73000000,13.40000000,685.00,6424.00,1.490000,1.300000
"Kepler-1962 b","Kepler-1962","Transit",2021,1,1,866.82600000,289.5483989,40.1641457,7.99145984600,1.21463929,1.95000000,901.00,5700.00,1.006000,1.003000
"K2-320 b","K2-320","Transit",2020,1,1,108.74000000,163.2519122,5.3064776,1.99500000000,2.62000000,7.37000000,698.00,3157.00,0.300000,0.117000
"K2-323 b","K2-323","Transit",2020,1,1,118.31800000,159.4209874,6.2858689,24.93000000000,2.10000000,5.06000000,318.00,3710.00,0.549000,0.478000
"K2-318 b","K2-318","Transit",2020,1,1,147.86600000,232.4461375,-17.5574630,7.01000000000,1.66000000,3.39000000,456.00,3851.00,0.552000,0.561000
"TOI-784 b","HD 307842","Transit",2023,1,1,64.59970000,159.3412205,-63.6556923,2.79703650000,1.93000000,9.67000000,1256.00,5558.00,0.907000,0.910000
"Kepler-290 c","Kepler-290","Transit",2014,1,3,694.62700000,286.4100307,42.6815137,36.77031000000,2.70000000,7.75000000,437.00,5147.00,0.743000,0.756000
"Kepler-317 c","Kepler-317","Transit",2014,1,2,940.58400000,294.9438822,39.0320499,8.77501000000,1.72000000,3.61000000,837.00,5497.00,0.941000,0.865000
"Kepler-1411 b","Kepler-1411","Transit",2016,1,1,1660.48000000,286.3615236,42.9638889,86.11508880000,2.82000000,8.35000000,441.00,5664.00,0.920000,0.950000
"Kepler-1435 b","Kepler-1435","Transit",2016,1,1,704.21100000,291.1732806,44.9210836,4.45343281000,0.86000000,0.56600000,1331.00,6356.00,1.320000,1.210000
"Kepler-215 e","Kepler-215","Transit",2014,1,4,485.99700000,294.9735313,45.2136867,68.16101000000,1.75000000,3.71000000,405.00,5739.00,1.027000,0.788000
"Kepler-1576 b","Kepler-1576","Transit",2016,1,1,460.91000000,289.0739641,40.3660239,6.98471973000,1.04000000,1.12000000,1059.00,5876.00,1.060000,1.050000
"Kepler-1593 b","Kepler-1593","Transit",2016,1,1,638.24900000,300.4882018,44.4606698,174.50983500000,3.17000000,10.20000000,260.00,4995.00,0.770000,0.810000
"Kepler-1915 b","Kepler-1915","Transit",2021,1,1,1514.66000000,301.2786852,44.2505116,13.83539963000,3.21798413,10.40000000,809.00,6020.00,1.057000,1.030000
"Kepler-638 b","Kepler-638","Transit",2016,1,1,991.21400000,284.9194213,41.6172093,6.07972888000,1.83000000,4.01000000,1111.00,5382.00,0.930000,0.880000
"WASP-141 b","WASP-141","Transit",2016,1,1,516.54300000,71.8244347,-17.1151736,3.31065100000,13.56289000,854.96270000,1540.00,5900.00,1.370000,1.250000
"TOI-1450 A b","TOI-1450 A","Transit",2024,2,2,22.44670000,286.8540627,59.0866254,2.04392740000,1.13000000,1.25800000,722.00,3437.00,0.483000,0.480000
"EPIC 201170410.02","EPIC 201170410","Transit",2020,1,1,134.00000000,170.1408561,-4.8070039,6.79870000000,1.04700000,1.15000000,,3648.00,0.282000,0.287000
"Wolf 503 b","Wolf 503","Transit",2018,1,1,44.52600000,206.8461979,-6.1393369,6.00127000000,2.04300000,6.26000000,790.00,4716.00,0.689000,0.688000
"G 9-40 b","G 9-40","Transit",2019,1,1,27.92760000,134.7188514,21.0747961,5.74599820000,1.90000000,4.00000000,440.60,3395.00,0.302600,0.295200
"Kepler-401 c","Kepler-401","Transit",2014,1,3,965.56000000,290.0827494,50.8634361,47.31821800000,2.15000000,5.27000000,598.00,6117.00,1.333000,1.173000
"Kepler-1437 b","Kepler-1437","Transit",2016,1,1,2101.69000000,291.8649164,49.3258690,10.92954610000,1.37000000,2.45000000,770.00,5557.00,0.900000,0.930000
"Kepler-220 b","Kepler-220","Transit",2014,1,4,171.10900000,291.5060432,46.8956262,4.15980700000,0.81000000,0.45700000,759.00,4632.00,0.666000,0.729000
"Kepler-703 b","Kepler-703","Transit",2016,1,1,1156.83000000,299.1868586,41.7426990,4.58352175600,8.20000000,51.10000000,1038.00,6185.00,1.270000,1.180000
"Kepler-1425 b","Kepler-1425","Transit",2016,1,1,863.87300000,294.9510368,43.0124348,14.45413020000,0.94000000,0.77900000,676.00,5718.00,0.950000,0.970000
"Kepler-1350 c","Kepler-1350","Transit",2016,1,2,340.69100000,288.2506110,46.6794847,1.76678906200,1.73000000,3.64000000,730.00,3827.00,0.530000,0.550000
"Kepler-354 c","Kepler-354","Transit",2014,1,3,554.06400000,285.7515347,41.3356739,16.93440200000,1.31000000,2.27000000,508.00,4648.00,0.674000,0.652000
"Kepler-1699 b","Kepler-1699","Transit",2020,1,1,818.75900000,292.1373281,48.9171579,3.49082000000,1.56671124,3.08000000,1010.00,5575.53,0.725000,0.810000
"Kepler-206 c","Kepler-206","Transit",2014,1,3,594.44700000,291.6346564,41.8338415,13.13747100000,1.77000000,3.78000000,825.00,5764.00,1.185000,0.957000
"Kepler-702 b","Kepler-702","Transit",2016,1,1,992.07100000,293.8781041,41.6617245,10.52629406300,9.17000000,61.80000000,713.00,5419.00,0.860000,0.900000
"Kepler-2001 b","Kepler-2001","Transit",2023,1,2,776.55000000,291.6594558,50.5838585,1.09001100300,1.04000000,1.12000000,1402.00,5081.00,0.770000,0.864000
"Kepler-1928 b","Kepler-1928","Transit",2021,1,1,326.36200000,290.4406294,38.5235721,19.57783000000,1.99200000,4.63000000,621.00,5720.00,0.920000,1.010000
"Kepler-439 b","Kepler-439","Transit",2015,1,1,757.04800000,280.8015188,44.0339733,178.13960000000,2.24000000,5.65000000,291.00,5431.00,0.866000,0.884000
"Kepler-1801 c","Kepler-1801","Transit",2023,1,2,839.33200000,295.1640095,39.2014024,116.58318300000,2.91000000,8.80000000,371.00,5738.00,0.981000,0.936000
"Kepler-639 b","Kepler-639","Transit",2016,1,1,850.24200000,292.1868271,41.7269440,10.21420496000,2.38000000,6.26000000,957.00,5896.00,1.290000,1.140000
"HIP 18606 b","HIP 18606","Radial Velocity",2025,1,1,47.02880000,59.7181058,-5.4706979,674.94000000000,14.00000000,244.72787339,,4860.00,4.830000,1.210000
"Kepler-171 b","Kepler-171","Transit",2014,1,3,863.85500000,296.7719082,41.7555958,4.16697200000,2.34000000,6.08000000,1053.00,5642.00,0.839000,0.978000
"Kepler-1526 b","Kepler-1526","Transit",2016,1,1,555.57400000,285.1197266,38.8664618,3.90863200500,2.43000000,6.48000000,787.00,4601.00,0.690000,0.730000
"HD 86065 b","HD 86065","Radial Velocity",2022,1,1,40.36610000,148.9256674,-18.1069385,25775.78859000000,12.50000000,2877.30056857,,4927.56,0.780347,0.810000
"HD 115404 A c","HD 115404 A","Radial Velocity",2022,1,2,10.98160000,199.2155793,17.0160384,15319.22517000000,12.50000000,3279.67133183,,5019.17,0.727007,0.830000
"Kepler-408 b","Kepler-408","Transit",2014,1,1,88.78320000,284.7862158,48.4232622,2.46502000000,0.82000000,5.00000000,1561.00,6104.00,1.230000,1.080000
"K2-411 b","K2-411","Transit",2022,1,1,298.21900000,58.0036310,19.3909877,3.21410000000,0.98980000,0.93700000,,5711.00,1.375000,1.018000
"K2-412 b","K2-412","Transit",2022,1,1,654.08500000,76.2621295,21.5801620,5.93820000000,2.11600000,5.13000000,,5590.00,0.977000,0.893000
"GJ 143 b","GJ 143","Transit",2019,1,2,16.32000000,51.7501882,-63.5001660,35.61253000000,2.61000000,22.70000000,422.00,4640.00,0.695000,0.730000
"GJ 1002 b","GJ 1002","Radial Velocity",2022,1,2,4.84867000,1.6764641,-7.5462123,10.34650000000,1.03000000,1.08000000,230.90,3024.00,0.137000,0.120000
"HD 5278 c","HD 5278","Radial Velocity",2021,1,2,57.58460000,12.5467785,-83.7437671,40.87000000000,4.49000000,18.40000000,,6203.00,1.194000,1.126000
"PZ Tel b","PZ Tel","Imaging",2023,1,1,47.06480000,283.2745823,-50.1808952,44000.00000000000,11.90000000,8581.36698900,,5169.00,1.256460,1.360000
"GJ 1151 c","GJ 1151","Radial Velocity",2023,1,1,8.03625000,177.7304866,48.3732334,389.70000000000,3.25000000,10.62000000,,3280.00,0.178100,0.163900
"HIP 99770 b","HIP 99770","Imaging",2023,1,1,40.07650000,303.6338344,36.8066046,18600.00000000000,12.20000000,5117.03735270,,8000.00,1.939860,1.850000
"CoRoT-4 b","CoRoT-4","Transit",2008,1,1,726.41200000,102.1946233,-0.6727861,9.20205000000,13.34000000,228.83000000,1074.00,6190.00,1.170000,1.160000
"Kepler-935 b","Kepler-935","Transit",2016,1,1,471.78200000,295.0217193,46.6192011,4.88083852000,1.35000000,2.39000000,879.00,4830.00,0.730000,0.780000
"Kepler-917 b","Kepler-917","Transit",2016,1,1,3460.51000000,299.0512562,47.9492677,2.97041437500,1.91000000,4.31000000,991.00,5418.00,0.760000,0.800000
"HD 167677 b","HD 167677","Radial Velocity",2023,1,1,54.32580000,274.2067844,-11.4067857,1820.00000000000,13.20000000,905.81095995,,5474.00,0.952710,0.960000
"HD 94771 b","HD 94771","Radial Velocity",2023,1,1,57.78070000,163.9746776,-35.1145225,2164.00000000000,14.20000000,169.00000000,,5631.00,1.903000,1.200000
"Kepler-1760 b","Kepler-1760","Transit",2021,1,1,,284.1326058,48.8251452,38.32609940000,2.28995546,5.86000000,480.00,5229.00,0.903000,0.821000
"TOI-220 b","TOI-220","Transit",2021,1,1,90.74020000,91.7996988,-61.9972098,10.69526400000,3.03000000,13.80000000,805.00,5298.00,0.858000,0.825000
"MWC 758 c","MWC 758","Imaging",2023,1,1,159.53700000,82.6147199,25.3324076,,,,500.00,7314.00,2.014460,1.500000
"rho CrB d","rho CrB","Radial Velocity",2023,1,4,17.46710000,240.2600639,33.3001861,282.20000000000,4.94000000,21.60000000,,5817.00,1.340000,0.950000
"HD 135625 b","HD 135625","Radial Velocity",2023,1,1,56.51800000,229.4511514,-45.9225871,4055.00000000000,13.30000000,731.00533610,,6040.64,1.357430,1.280000
"HD 185283 b","HD 185283","Radial Velocity",2023,1,1,31.39500000,295.3233609,-56.3221096,4060.00000000000,13.60000000,413.17692910,,4848.00,0.743303,0.800000
"Kepler-1978 b","Kepler-1978","Transit",2023,1,1,865.51200000,286.0067312,38.0095407,10.84969477000,2.67000000,7.61000000,676.00,5251.00,0.778000,0.869000
"Kepler-1773 b","Kepler-1773","Transit",2021,1,1,681.25500000,286.2232284,38.2581676,40.80970001000,3.50469499,12.10000000,623.00,6183.00,1.300000,1.241000
"Kepler-975 b","Kepler-975","Transit",2016,1,2,426.08800000,290.5485100,38.4952415,1.97034245700,1.48000000,2.79000000,1599.00,4897.00,0.750000,0.800000
"Kepler-1009 b","Kepler-1009","Transit",2016,1,1,355.01900000,282.8598614,42.6658336,11.35011917000,2.17000000,5.35000000,403.00,4027.00,0.570000,0.590000
"Kepler-1035 b","Kepler-1035","Transit",2016,1,1,562.11600000,289.0422430,42.8824991,2.71407755500,1.17000000,1.71000000,1301.00,5763.00,0.970000,0.980000
"Kepler-322 c","Kepler-322","Transit",2014,1,2,400.48000000,281.3487514,44.2952525,4.33723400000,1.67000000,3.43000000,996.00,5388.00,0.890000,0.908000
"Kepler-949 b","Kepler-949","Transit",2016,1,2,486.10500000,298.6079128,46.4536600,8.68930729600,2.91000000,8.80000000,782.00,5403.00,0.860000,0.890000
"Kepler-66 b","Kepler-66","Transit",2013,1,1,1202.96000000,293.9815378,46.6877280,17.81581500000,2.80000000,8.25000000,699.00,5962.00,0.966000,1.038000
"Kepler-479 b","Kepler-479","Transit",2016,1,1,344.90100000,291.0218899,37.7698734,12.49341307000,2.12000000,5.14000000,649.00,5247.00,0.810000,0.860000
"KOI-351 d","KOI-351","Transit",2013,1,8,848.25400000,284.4334642,49.3051239,59.73667000000,2.87000000,8.60000000,520.00,6080.00,1.200000,1.200000
"Kepler-908 b","Kepler-908","Transit",2016,3,1,290.84300000,295.3225434,39.3764624,1.34059746800,1.22000000,1.98000000,1783.00,5973.00,1.120000,1.110000
